380,0.2190
381,0.2234
382,0.2277
383,0.2318
384,0.2356
385,0.2390
386,0.2422
387,0.2453
388,0.2481
389,0.2504
390,0.2520
391,0.2532
392,0.2543
393,0.2552
394,0.2558
395,0.2560
396,0.2560
397,0.2560
398,0.2560
399,0.2560
400,0.2560
401,0.2559
402,0.2555
403,0.2550
404,0.2545
405,0.2540
406,0.2536
407,0.2533
408,0.2529
409,0.2525
410,0.2520
411,0.2514
412,0.2506
413,0.2497
414,0.2488
415,0.2480
416,0.2472
417,0.2464
418,0.2456
419,0.2448
420,0.2440
421,0.2432
422,0.2423
423,0.2415
424,0.2407
425,0.2400
426,0.2394
427,0.2388
428,0.2383
429,0.2377
430,0.2370
431,0.2361
432,0.2350
433,0.2338
434,0.2328
435,0.2320
436,0.2315
437,0.2311
438,0.2308
439,0.2305
440,0.2300
441,0.2293
442,0.2284
443,0.2274
444,0.2265
445,0.2260
446,0.2257
447,0.2256
448,0.2254
449,0.2252
450,0.2250
451,0.2246
452,0.2240
453,0.2233
454,0.2226
455,0.2220
456,0.2215
457,0.2211
458,0.2208
459,0.2204
460,0.2200
461,0.2196
462,0.2192
463,0.2188
464,0.2184
465,0.2180
466,0.2176
467,0.2172
468,0.2168
469,0.2164
470,0.2160
471,0.2155
472,0.2150
473,0.2145
474,0.2141
475,0.2140
476,0.2140
477,0.2140
478,0.2140
479,0.2140
480,0.2140
481,0.2140
482,0.2140
483,0.2140
484,0.2140
485,0.2140
486,0.2141
487,0.2145
488,0.2150
489,0.2155
490,0.2160
491,0.2164
492,0.2167
493,0.2171
494,0.2175
495,0.2180
496,0.2188
497,0.2199
498,0.2211
499,0.2222
500,0.2230
501,0.2235
502,0.2240
503,0.2244
504,0.2247
505,0.2250
506,0.2253
507,0.2255
508,0.2258
509,0.2259
510,0.2260
511,0.2260
512,0.2260
513,0.2260
514,0.2260
515,0.2260
516,0.2259
517,0.2256
518,0.2254
519,0.2251
520,0.2250
521,0.2250
522,0.2250
523,0.2250
524,0.2250
525,0.2250
526,0.2251
527,0.2255
528,0.2260
529,0.2265
530,0.2270
531,0.2275
532,0.2280
533,0.2286
534,0.2293
535,0.2300
536,0.2309
537,0.2320
538,0.2332
539,0.2346
540,0.2360
541,0.2375
542,0.2393
543,0.2411
544,0.2430
545,0.2450
546,0.2472
547,0.2496
548,0.2520
549,0.2542
550,0.2560
551,0.2574
552,0.2585
553,0.2596
554,0.2607
555,0.2620
556,0.2637
557,0.2656
558,0.2677
559,0.2699
560,0.2720
561,0.2741
562,0.2762
563,0.2783
564,0.2806
565,0.2830
566,0.2856
567,0.2885
568,0.2915
569,0.2947
570,0.2980
571,0.3016
572,0.3055
573,0.3095
574,0.3137
575,0.3180
576,0.3223
577,0.3268
578,0.3314
579,0.3362
580,0.3410
581,0.3460
582,0.3513
583,0.3567
584,0.3620
585,0.3670
586,0.3719
587,0.3766
588,0.3813
589,0.3857
590,0.3900
591,0.3941
592,0.3981
593,0.4019
594,0.4055
595,0.4090
596,0.4123
597,0.4155
598,0.4185
599,0.4214
600,0.4240
601,0.4265
602,0.4289
603,0.4311
604,0.4332
605,0.4350
606,0.4366
607,0.4381
608,0.4394
609,0.4407
610,0.4420
611,0.4434
612,0.4448
613,0.4461
614,0.4472
615,0.4480
616,0.4485
617,0.4490
618,0.4494
619,0.4497
620,0.4500
621,0.4503
622,0.4505
623,0.4508
624,0.4509
625,0.4510
626,0.4510
627,0.4510
628,0.4510
629,0.4510
630,0.4510
631,0.4510
632,0.4510
633,0.4510
634,0.4510
635,0.4510
636,0.4510
637,0.4510
638,0.4510
639,0.4510
640,0.4510
641,0.4510
642,0.4510
643,0.4510
644,0.4510
645,0.4510
646,0.4509
647,0.4506
648,0.4504
649,0.4501
650,0.4500
651,0.4500
652,0.4500
653,0.4500
654,0.4500
655,0.4500
656,0.4501
657,0.4504
658,0.4506
659,0.4509
660,0.4510
661,0.4510
662,0.4510
663,0.4510
664,0.4510
665,0.4510
666,0.4512
667,0.4516
668,0.4521
669,0.4526
670,0.4530
671,0.4532
672,0.4534
673,0.4536
674,0.4538
675,0.4540
676,0.4542
677,0.4544
678,0.4546
679,0.4548
680,0.4550
681,0.4553
682,0.4558
683,0.4562
684,0.4567
685,0.4570
686,0.4572
687,0.4574
688,0.4576
689,0.4578
690,0.4580
691,0.4583
692,0.4587
693,0.4591
694,0.4596
695,0.4600
696,0.4604
697,0.4609
698,0.4613
699,0.4617
700,0.4620
701,0.4622
702,0.4624
703,0.4626
704,0.4628
705,0.4630
706,0.4632
707,0.4634
708,0.4636
709,0.4638
710,0.4640
711,0.4642
712,0.4644
713,0.4646
714,0.4648
715,0.4650
716,0.4652
717,0.4655
718,0.4657
719,0.4659
720,0.4660
721,0.4660
722,0.4660
723,0.4660
724,0.4660
725,0.4660
726,0.4660
727,0.4660
728,0.4660
729,0.4660
730,0.4660
731,0.4660
732,0.4660
733,0.4660
734,0.4660
735,0.4660
736,0.4661
737,0.4664
738,0.4666
739,0.4669
740,0.4670
741,0.4670
742,0.4670
