380,0.10130473
390,0.105832756
400,0.111146
410,0.13079908
420,0.15635626
430,0.1670557
440,0.17150076
450,0.17318723
460,0.17103943
470,0.16750234
480,0.16167082
490,0.15943341
500,0.16457699
510,0.16676499
520,0.15896294
530,0.15354505
540,0.15529881
550,0.15305959
560,0.14707847
570,0.15668434
580,0.20838206
590,0.33707967
600,0.52347517
610,0.67503715
620,0.7540901
630,0.79166603
640,0.8154648
650,0.83083147
660,0.84107244
670,0.8431041
680,0.8404083
690,0.8391989
700,0.8438242
710,0.85029894
720,0.8552464
730,0.86302555
