380,0.68397206
390,0.7378904
400,0.7774691
410,0.80419075
420,0.81969434
430,0.8335519
440,0.8425805
450,0.8495001
460,0.8589071
470,0.8652016
480,0.86848116
490,0.8725888
500,0.8762474
510,0.87766004
520,0.881534
530,0.8837833
540,0.88563025
550,0.8883183
560,0.8869861
570,0.88992393
580,0.88796985
590,0.8874319
600,0.8898435
610,0.89064854
620,0.8902961
630,0.89013445
640,0.8910427
650,0.8871594
660,0.8887222
670,0.89432293
680,0.8948097
690,0.89316094
700,0.89621747
710,0.898313
720,0.89770055
730,0.8989236
