380,0.68192285
390,0.7364865
400,0.7753612
410,0.8025988
420,0.81817573
430,0.83220875
440,0.8406035
450,0.84797764
460,0.8568308
470,0.8632516
480,0.86656064
490,0.87086457
500,0.8745254
510,0.87586516
520,0.8797286
530,0.88204396
540,0.88383
550,0.8864706
560,0.88501525
570,0.888096
580,0.8862561
590,0.8855112
600,0.8877483
610,0.8887096
620,0.888361
630,0.88825715
640,0.88913476
650,0.8853927
660,0.8868562
670,0.8925278
680,0.8929368
690,0.89120114
700,0.8945337
710,0.89662457
720,0.8961562
730,0.89695394
