380,0.2950
381,0.2977
382,0.3003
383,0.3026
384,0.3045
385,0.3060
386,0.3071
387,0.3080
388,0.3088
389,0.3094
390,0.3100
391,0.3105
392,0.3110
393,0.3114
394,0.3117
395,0.3120
396,0.3122
397,0.3124
398,0.3126
399,0.3128
400,0.3130
401,0.3133
402,0.3136
403,0.3140
404,0.3145
405,0.3150
406,0.3156
407,0.3165
408,0.3174
409,0.3182
410,0.3190
411,0.3196
412,0.3202
413,0.3208
414,0.3214
415,0.3220
416,0.3227
417,0.3235
418,0.3243
419,0.3252
420,0.3260
421,0.3268
422,0.3276
423,0.3284
424,0.3292
425,0.3300
426,0.3308
427,0.3316
428,0.3323
429,0.3331
430,0.3340
431,0.3349
432,0.3358
433,0.3368
434,0.3379
435,0.3390
436,0.3403
437,0.3417
438,0.3432
439,0.3446
440,0.3460
441,0.3472
442,0.3484
443,0.3495
444,0.3507
445,0.3520
446,0.3534
447,0.3550
448,0.3566
449,0.3583
450,0.3600
451,0.3617
452,0.3634
453,0.3652
454,0.3670
455,0.3690
456,0.3712
457,0.3735
458,0.3760
459,0.3785
460,0.3810
461,0.3836
462,0.3864
463,0.3891
464,0.3917
465,0.3940
466,0.3960
467,0.3979
468,0.3997
469,0.4014
470,0.4030
471,0.4045
472,0.4060
473,0.4075
474,0.4088
475,0.4100
476,0.4111
477,0.4122
478,0.4133
479,0.4142
480,0.4150
481,0.4157
482,0.4165
483,0.4171
484,0.4176
485,0.4180
486,0.4183
487,0.4186
488,0.4188
489,0.4189
490,0.4190
491,0.4189
492,0.4186
493,0.4181
494,0.4175
495,0.4170
496,0.4164
497,0.4156
498,0.4147
499,0.4138
500,0.4130
501,0.4122
502,0.4115
503,0.4107
504,0.4099
505,0.4090
506,0.4080
507,0.4068
508,0.4056
509,0.4043
510,0.4030
511,0.4017
512,0.4003
513,0.3989
514,0.3974
515,0.3960
516,0.3946
517,0.3932
518,0.3919
519,0.3905
520,0.3890
521,0.3875
522,0.3859
523,0.3843
524,0.3827
525,0.3810
526,0.3793
527,0.3775
528,0.3757
529,0.3738
530,0.3720
531,0.3702
532,0.3684
533,0.3667
534,0.3649
535,0.3630
536,0.3611
537,0.3591
538,0.3571
539,0.3551
540,0.3530
541,0.3509
542,0.3487
543,0.3465
544,0.3442
545,0.3420
546,0.3398
547,0.3376
548,0.3354
549,0.3332
550,0.3310
551,0.3288
552,0.3266
553,0.3245
554,0.3223
555,0.3200
556,0.3177
557,0.3153
558,0.3129
559,0.3104
560,0.3080
561,0.3056
562,0.3032
563,0.3008
564,0.2984
565,0.2960
566,0.2936
567,0.2912
568,0.2889
569,0.2865
570,0.2840
571,0.2814
572,0.2788
573,0.2761
574,0.2735
575,0.2710
576,0.2687
577,0.2666
578,0.2644
579,0.2623
580,0.2600
581,0.2576
582,0.2550
583,0.2524
584,0.2498
585,0.2470
586,0.2441
587,0.2410
588,0.2379
589,0.2348
590,0.2320
591,0.2294
592,0.2269
593,0.2245
594,0.2222
595,0.2200
596,0.2179
597,0.2159
598,0.2139
599,0.2120
600,0.2100
601,0.2079
602,0.2058
603,0.2036
604,0.2017
605,0.2000
606,0.1986
607,0.1973
608,0.1962
609,0.1951
610,0.1940
611,0.1929
612,0.1919
613,0.1909
614,0.1899
615,0.1890
616,0.1881
617,0.1872
618,0.1864
619,0.1856
620,0.1850
621,0.1845
622,0.1841
623,0.1838
624,0.1834
625,0.1830
626,0.1825
627,0.1819
628,0.1813
629,0.1806
630,0.1800
631,0.1794
632,0.1787
633,0.1780
634,0.1774
635,0.1770
636,0.1767
637,0.1765
638,0.1764
639,0.1762
640,0.1760
641,0.1758
642,0.1755
643,0.1753
644,0.1751
645,0.1750
646,0.1750
647,0.1750
648,0.1750
649,0.1750
650,0.1750
651,0.1750
652,0.1750
653,0.1750
654,0.1750
655,0.1750
656,0.1750
657,0.1750
658,0.1750
659,0.1750
660,0.1750
661,0.1751
662,0.1755
663,0.1760
664,0.1765
665,0.1770
666,0.1775
667,0.1781
668,0.1787
669,0.1794
670,0.1800
671,0.1806
672,0.1812
673,0.1818
674,0.1824
675,0.1830
676,0.1836
677,0.1842
678,0.1848
679,0.1854
680,0.1860
681,0.1866
682,0.1872
683,0.1878
684,0.1884
685,0.1890
686,0.1896
687,0.1902
688,0.1908
689,0.1914
690,0.1920
691,0.1926
692,0.1932
693,0.1937
694,0.1943
695,0.1950
696,0.1958
697,0.1967
698,0.1977
699,0.1985
700,0.1990
701,0.1993
702,0.1996
703,0.1998
704,0.1999
705,0.2000
706,0.1999
707,0.1997
708,0.1995
709,0.1992
710,0.1990
711,0.1988
712,0.1986
713,0.1984
714,0.1982
715,0.1980
716,0.1977
717,0.1972
718,0.1968
719,0.1963
720,0.1960
721,0.1957
722,0.1955
723,0.1952
724,0.1951
725,0.1950
726,0.1950
727,0.1950
728,0.1950
729,0.1950
730,0.1950
731,0.1951
732,0.1953
733,0.1955
734,0.1958
735,0.1960
736,0.1962
737,0.1964
738,0.1965
739,0.1967
740,0.1970
741,0.1974
742,0.1980
743,0.1987
744,0.1994
745,0.2000
746,0.2006
747,0.2013
748,0.2019
749,0.2025
750,0.2030
751,0.2034
752,0.2038
753,0.2042
754,0.2046
755,0.2050
756,0.2055
757,0.2061
758,0.2067
759,0.2073
760,0.2080
761,0.2087
762,0.2096
763,0.2104
764,0.2113
765,0.2120
766,0.2127
767,0.2133
768,0.2139
769,0.2145
770,0.2150
771,0.2155
772,0.2159
773,0.2162
774,0.2166
775,0.2170
776,0.2174
777,0.2178
778,0.2182
779,0.2186
780,0.2190
