380,0.3780
381,0.3951
382,0.4119
383,0.4283
384,0.4441
385,0.4590
386,0.4739
387,0.4891
388,0.5033
389,0.5153
390,0.5240
391,0.5302
392,0.5357
393,0.5402
394,0.5437
395,0.5460
396,0.5474
397,0.5485
398,0.5494
399,0.5502
400,0.5510
401,0.5519
402,0.5527
403,0.5534
404,0.5542
405,0.5550
406,0.5559
407,0.5568
408,0.5577
409,0.5585
410,0.5590
411,0.5593
412,0.5595
413,0.5597
414,0.5598
415,0.5600
416,0.5602
417,0.5605
418,0.5607
419,0.5609
420,0.5610
421,0.5608
422,0.5602
423,0.5594
424,0.5586
425,0.5580
426,0.5576
427,0.5572
428,0.5569
429,0.5565
430,0.5560
431,0.5553
432,0.5544
433,0.5533
434,0.5522
435,0.5510
436,0.5498
437,0.5485
438,0.5470
439,0.5455
440,0.5440
441,0.5424
442,0.5407
443,0.5389
444,0.5370
445,0.5350
446,0.5327
447,0.5303
448,0.5276
449,0.5248
450,0.5220
451,0.5190
452,0.5159
453,0.5127
454,0.5094
455,0.5060
456,0.5026
457,0.4990
458,0.4954
459,0.4917
460,0.4880
461,0.4843
462,0.4806
463,0.4768
464,0.4729
465,0.4690
466,0.4649
467,0.4607
468,0.4563
469,0.4521
470,0.4480
471,0.4441
472,0.4404
473,0.4366
474,0.4329
475,0.4290
476,0.4250
477,0.4208
478,0.4166
479,0.4124
480,0.4080
481,0.4035
482,0.3989
483,0.3942
484,0.3896
485,0.3850
486,0.3805
487,0.3761
488,0.3718
489,0.3674
490,0.3630
491,0.3585
492,0.3539
493,0.3494
494,0.3450
495,0.3410
496,0.3372
497,0.3337
498,0.3303
499,0.3270
500,0.3240
501,0.3211
502,0.3184
503,0.3158
504,0.3133
505,0.3110
506,0.3088
507,0.3068
508,0.3049
509,0.3030
510,0.3010
511,0.2990
512,0.2969
513,0.2948
514,0.2929
515,0.2910
516,0.2893
517,0.2878
518,0.2862
519,0.2847
520,0.2830
521,0.2811
522,0.2791
523,0.2769
524,0.2749
525,0.2730
526,0.2712
527,0.2695
528,0.2678
529,0.2663
530,0.2650
531,0.2638
532,0.2627
533,0.2617
534,0.2608
535,0.2600
536,0.2592
537,0.2584
538,0.2577
539,0.2572
540,0.2570
541,0.2570
542,0.2570
543,0.2570
544,0.2570
545,0.2570
546,0.2572
547,0.2576
548,0.2581
549,0.2586
550,0.2590
551,0.2593
552,0.2595
553,0.2598
554,0.2599
555,0.2600
556,0.2600
557,0.2600
558,0.2600
559,0.2600
560,0.2600
561,0.2599
562,0.2595
563,0.2590
564,0.2585
565,0.2580
566,0.2576
567,0.2572
568,0.2568
569,0.2564
570,0.2560
571,0.2555
572,0.2550
573,0.2545
574,0.2541
575,0.2540
576,0.2540
577,0.2540
578,0.2540
579,0.2540
580,0.2540
581,0.2543
582,0.2551
583,0.2563
584,0.2576
585,0.2590
586,0.2606
587,0.2627
588,0.2650
589,0.2675
590,0.2700
591,0.2725
592,0.2752
593,0.2780
594,0.2809
595,0.2840
596,0.2873
597,0.2907
598,0.2943
599,0.2981
600,0.3020
601,0.3062
602,0.3106
603,0.3151
604,0.3197
605,0.3240
606,0.3282
607,0.3322
608,0.3362
609,0.3402
610,0.3440
611,0.3478
612,0.3515
613,0.3551
614,0.3586
615,0.3620
616,0.3652
617,0.3684
618,0.3714
619,0.3743
620,0.3770
621,0.3796
622,0.3820
623,0.3844
624,0.3867
625,0.3890
626,0.3913
627,0.3935
628,0.3957
629,0.3979
630,0.4000
631,0.4021
632,0.4041
633,0.4060
634,0.4080
635,0.4100
636,0.4120
637,0.4141
638,0.4161
639,0.4181
640,0.4200
641,0.4219
642,0.4237
643,0.4254
644,0.4272
645,0.4290
646,0.4308
647,0.4327
648,0.4346
649,0.4363
650,0.4380
651,0.4395
652,0.4409
653,0.4423
654,0.4436
655,0.4450
656,0.4464
657,0.4479
658,0.4494
659,0.4507
660,0.4520
661,0.4531
662,0.4541
663,0.4551
664,0.4560
665,0.4570
666,0.4580
667,0.4591
668,0.4601
669,0.4611
670,0.4620
671,0.4629
672,0.4638
673,0.4646
674,0.4654
675,0.4660
676,0.4665
677,0.4669
678,0.4673
679,0.4676
680,0.4680
681,0.4684
682,0.4688
683,0.4691
684,0.4695
685,0.4700
686,0.4705
687,0.4711
688,0.4717
689,0.4723
690,0.4730
691,0.4737
692,0.4744
693,0.4752
694,0.4761
695,0.4770
696,0.4780
697,0.4792
698,0.4805
699,0.4818
700,0.4830
701,0.4842
702,0.4854
703,0.4865
704,0.4877
705,0.4890
706,0.4903
707,0.4917
708,0.4931
709,0.4946
710,0.4960
711,0.4974
712,0.4988
713,0.5001
714,0.5015
715,0.5030
716,0.5045
717,0.5062
718,0.5078
719,0.5095
720,0.5110
721,0.5125
722,0.5139
723,0.5152
724,0.5166
725,0.5180
726,0.5194
727,0.5208
728,0.5222
729,0.5236
730,0.5250
731,0.5264
732,0.5278
733,0.5292
734,0.5306
735,0.5320
736,0.5334
737,0.5348
738,0.5362
739,0.5376
740,0.5390
741,0.5404
742,0.5418
743,0.5432
744,0.5446
745,0.5460
746,0.5474
747,0.5489
748,0.5503
749,0.5517
750,0.5530
751,0.5543
752,0.5555
753,0.5566
754,0.5578
755,0.5590
756,0.5602
757,0.5615
758,0.5627
759,0.5639
760,0.5650
761,0.5661
762,0.5671
763,0.5680
764,0.5690
765,0.5700
766,0.5710
767,0.5721
768,0.5732
769,0.5742
770,0.5750
771,0.5757
772,0.5763
773,0.5769
774,0.5774
775,0.5780
776,0.5786
777,0.5792
778,0.5798
779,0.5804
780,0.5810
