380,0.1200
381,0.1164
382,0.1128
383,0.1094
384,0.1061
385,0.1030
386,0.1001
387,0.0973
388,0.0946
389,0.0921
390,0.0900
391,0.0881
392,0.0864
393,0.0849
394,0.0834
395,0.0820
396,0.0807
397,0.0796
398,0.0784
399,0.0773
400,0.0760
401,0.0745
402,0.0727
403,0.0709
404,0.0693
405,0.0680
406,0.0669
407,0.0658
408,0.0649
409,0.0642
410,0.0640
411,0.0640
412,0.0642
413,0.0644
414,0.0647
415,0.0650
416,0.0659
417,0.0675
418,0.0698
419,0.0724
420,0.0750
421,0.0778
422,0.0810
423,0.0847
424,0.0887
425,0.0930
426,0.0979
427,0.1036
428,0.1098
429,0.1164
430,0.1230
431,0.1298
432,0.1368
433,0.1442
434,0.1519
435,0.1600
436,0.1687
437,0.1779
438,0.1875
439,0.1973
440,0.2070
441,0.2168
442,0.2267
443,0.2367
444,0.2465
445,0.2560
446,0.2653
447,0.2747
448,0.2837
449,0.2923
450,0.3000
451,0.3072
452,0.3142
453,0.3207
454,0.3264
455,0.3310
456,0.3351
457,0.3390
458,0.3424
459,0.3448
460,0.3460
461,0.3463
462,0.3466
463,0.3468
464,0.3470
465,0.3470
466,0.3466
467,0.3457
468,0.3443
469,0.3427
470,0.3410
471,0.3391
472,0.3368
473,0.3341
474,0.3311
475,0.3280
476,0.3245
477,0.3205
478,0.3161
479,0.3116
480,0.3070
481,0.3023
482,0.2973
483,0.2922
484,0.2871
485,0.2820
486,0.2770
487,0.2721
488,0.2671
489,0.2621
490,0.2570
491,0.2517
492,0.2463
493,0.2408
494,0.2354
495,0.2300
496,0.2247
497,0.2195
498,0.2144
499,0.2092
500,0.2040
501,0.1988
502,0.1935
503,0.1883
504,0.1831
505,0.1780
506,0.1731
507,0.1683
508,0.1636
509,0.1588
510,0.1540
511,0.1490
512,0.1438
513,0.1386
514,0.1337
515,0.1290
516,0.1247
517,0.1206
518,0.1167
519,0.1129
520,0.1090
521,0.1051
522,0.1011
523,0.0972
524,0.0935
525,0.0900
526,0.0867
527,0.0836
528,0.0807
529,0.0778
530,0.0750
531,0.0722
532,0.0696
533,0.0670
534,0.0644
535,0.0620
536,0.0597
537,0.0574
538,0.0552
539,0.0531
540,0.0510
541,0.0489
542,0.0467
543,0.0446
544,0.0427
545,0.0410
546,0.0396
547,0.0384
548,0.0373
549,0.0362
550,0.0350
551,0.0338
552,0.0325
553,0.0312
554,0.0300
555,0.0290
556,0.0281
557,0.0272
558,0.0264
559,0.0257
560,0.0250
561,0.0243
562,0.0237
563,0.0232
564,0.0226
565,0.0220
566,0.0214
567,0.0207
568,0.0201
569,0.0195
570,0.0190
571,0.0185
572,0.0180
573,0.0175
574,0.0171
575,0.0170
576,0.0170
577,0.0170
578,0.0170
579,0.0170
580,0.0170
581,0.0170
582,0.0170
583,0.0170
584,0.0170
585,0.0170
586,0.0169
587,0.0166
588,0.0164
589,0.0161
590,0.0160
591,0.0160
